project,access,agent,timestamp,views
es.wikipedia.org,desktop,automated,2020-11-06,329625
es.wikipedia.org,desktop,automated,2020-11-07,317469
es.wikipedia.org,desktop,automated,2020-11-08,356839
es.wikipedia.org,desktop,automated,2020-11-09,391399
es.wikipedia.org,desktop,automated,2020-11-10,406912
es.wikipedia.org,desktop,automated,2020-11-11,504003
es.wikipedia.org,desktop,automated,2020-11-12,510358
es.wikipedia.org,desktop,automated,2020-11-13,552735
es.wikipedia.org,desktop,automated,2020-11-14,376219
es.wikipedia.org,desktop,automated,2020-11-15,359296
es.wikipedia.org,desktop,automated,2020-11-16,613612
es.wikipedia.org,desktop,automated,2020-11-17,450610
es.wikipedia.org,desktop,automated,2020-11-18,444064
es.wikipedia.org,desktop,automated,2020-11-19,495515
es.wikipedia.org,desktop,automated,2020-11-20,384801
es.wikipedia.org,desktop,automated,2020-11-21,324317
es.wikipedia.org,desktop,automated,2020-11-22,402546
es.wikipedia.org,desktop,automated,2020-11-23,396395
es.wikipedia.org,desktop,automated,2020-11-24,470235
es.wikipedia.org,desktop,automated,2020-11-25,461412
es.wikipedia.org,desktop,automated,2020-11-26,366753
es.wikipedia.org,desktop,automated,2020-11-27,473957
es.wikipedia.org,desktop,automated,2020-11-28,757374
es.wikipedia.org,desktop,automated,2020-11-29,548391
es.wikipedia.org,desktop,automated,2020-11-30,519103
es.wikipedia.org,desktop,automated,2020-12-01,502819
es.wikipedia.org,desktop,automated,2020-12-02,586734
es.wikipedia.org,desktop,automated,2020-12-03,546810
es.wikipedia.org,desktop,automated,2020-12-04,563762
es.wikipedia.org,desktop,automated,2020-12-05,391244
es.wikipedia.org,desktop,automated,2020-12-06,759500
es.wikipedia.org,desktop,automated,2020-12-07,2008297
es.wikipedia.org,desktop,automated,2020-12-08,922474
es.wikipedia.org,desktop,automated,2020-12-09,896522
es.wikipedia.org,desktop,automated,2020-12-10,1136213
es.wikipedia.org,desktop,automated,2020-12-11,1479325
es.wikipedia.org,desktop,automated,2020-12-12,740029
es.wikipedia.org,desktop,automated,2020-12-13,515003
es.wikipedia.org,desktop,automated,2020-12-14,872375
es.wikipedia.org,desktop,automated,2020-12-15,1105514
es.wikipedia.org,desktop,automated,2020-12-16,738016
es.wikipedia.org,desktop,automated,2020-12-17,418593
es.wikipedia.org,desktop,automated,2020-12-18,396926
es.wikipedia.org,desktop,automated,2020-12-19,350015
es.wikipedia.org,desktop,automated,2020-12-20,647615
es.wikipedia.org,desktop,automated,2020-12-21,419858
es.wikipedia.org,desktop,automated,2020-12-22,369965
es.wikipedia.org,desktop,automated,2020-12-23,361773
es.wikipedia.org,desktop,automated,2020-12-24,271349
es.wikipedia.org,desktop,automated,2020-12-25,257165
es.wikipedia.org,desktop,automated,2020-12-26,323839
es.wikipedia.org,desktop,automated,2020-12-27,328332
es.wikipedia.org,desktop,automated,2020-12-28,322135
es.wikipedia.org,desktop,automated,2020-12-29,472105
es.wikipedia.org,desktop,automated,2020-12-30,617735
es.wikipedia.org,desktop,automated,2020-12-31,403530
es.wikipedia.org,desktop,automated,2021-01-01,400284
es.wikipedia.org,desktop,automated,2021-01-02,415186
es.wikipedia.org,desktop,automated,2021-01-03,440835
es.wikipedia.org,desktop,automated,2021-01-04,447725
es.wikipedia.org,desktop,automated,2021-01-05,417936
es.wikipedia.org,desktop,automated,2021-01-06,313097
es.wikipedia.org,desktop,automated,2021-01-07,383417
es.wikipedia.org,desktop,automated,2021-01-08,474706
es.wikipedia.org,desktop,automated,2021-01-09,329778
es.wikipedia.org,desktop,automated,2021-01-10,356747
es.wikipedia.org,desktop,automated,2021-01-11,389799
es.wikipedia.org,desktop,automated,2021-01-12,395256
es.wikipedia.org,desktop,automated,2021-01-13,382809
es.wikipedia.org,desktop,automated,2021-01-14,504696
es.wikipedia.org,desktop,automated,2021-01-15,396622
es.wikipedia.org,desktop,automated,2021-01-16,348698
es.wikipedia.org,desktop,automated,2021-01-17,423864
es.wikipedia.org,desktop,automated,2021-01-18,443486
es.wikipedia.org,desktop,automated,2021-01-19,575205
es.wikipedia.org,desktop,automated,2021-01-20,889181
es.wikipedia.org,desktop,automated,2021-01-21,513379
es.wikipedia.org,desktop,automated,2021-01-22,504858
es.wikipedia.org,desktop,automated,2021-01-23,303286
es.wikipedia.org,desktop,automated,2021-01-24,306018
es.wikipedia.org,desktop,automated,2021-01-25,1147593
es.wikipedia.org,desktop,automated,2021-01-26,739320
es.wikipedia.org,desktop,automated,2021-01-27,258214
es.wikipedia.org,desktop,automated,2021-01-28,320973
es.wikipedia.org,desktop,automated,2021-01-29,245941
es.wikipedia.org,desktop,automated,2021-01-30,646591
es.wikipedia.org,desktop,automated,2021-01-31,212873
es.wikipedia.org,desktop,automated,2021-02-01,3073895
es.wikipedia.org,desktop,automated,2021-02-02,279501
es.wikipedia.org,desktop,automated,2021-02-03,314806
es.wikipedia.org,desktop,automated,2021-02-04,345441
es.wikipedia.org,desktop,automated,2021-02-05,289053
es.wikipedia.org,desktop,automated,2021-02-06,276955
es.wikipedia.org,desktop,automated,2021-02-07,369966
es.wikipedia.org,desktop,automated,2021-02-08,284623
es.wikipedia.org,desktop,automated,2021-02-09,246497
es.wikipedia.org,desktop,automated,2021-02-10,340776
es.wikipedia.org,desktop,automated,2021-02-11,279723
es.wikipedia.org,desktop,automated,2021-02-12,286170
es.wikipedia.org,desktop,automated,2021-02-13,281091
es.wikipedia.org,desktop,automated,2021-02-14,269412
es.wikipedia.org,desktop,automated,2021-02-15,260411
es.wikipedia.org,desktop,automated,2021-02-16,259387
es.wikipedia.org,desktop,automated,2021-02-17,279518
es.wikipedia.org,desktop,automated,2021-02-18,250395
es.wikipedia.org,desktop,automated,2021-02-19,354086
es.wikipedia.org,desktop,automated,2021-02-20,248668
es.wikipedia.org,desktop,automated,2021-02-21,479436
es.wikipedia.org,desktop,automated,2021-02-22,668703
es.wikipedia.org,desktop,automated,2021-02-23,440163
es.wikipedia.org,desktop,automated,2021-02-24,356813
es.wikipedia.org,desktop,automated,2021-02-25,387895
es.wikipedia.org,desktop,automated,2021-02-26,305310
es.wikipedia.org,desktop,automated,2021-02-27,249023
es.wikipedia.org,desktop,automated,2021-02-28,314001
es.wikipedia.org,desktop,automated,2021-03-01,307032
es.wikipedia.org,desktop,automated,2021-03-02,322430
es.wikipedia.org,desktop,automated,2021-03-03,325329
es.wikipedia.org,desktop,automated,2021-03-04,420117
es.wikipedia.org,desktop,automated,2021-03-05,1484789
es.wikipedia.org,desktop,automated,2021-03-06,1159355
es.wikipedia.org,desktop,automated,2021-03-07,1276929
es.wikipedia.org,desktop,automated,2021-03-08,1224369
es.wikipedia.org,desktop,automated,2021-03-09,849961
es.wikipedia.org,desktop,automated,2021-03-10,348224
es.wikipedia.org,desktop,automated,2021-03-11,360249
es.wikipedia.org,desktop,automated,2021-03-12,328810
es.wikipedia.org,desktop,automated,2021-03-13,268051
es.wikipedia.org,desktop,automated,2021-03-14,244269
es.wikipedia.org,desktop,automated,2021-03-15,284191
es.wikipedia.org,desktop,automated,2021-03-16,514576
es.wikipedia.org,desktop,automated,2021-03-17,410170
es.wikipedia.org,desktop,automated,2021-03-18,288791
es.wikipedia.org,desktop,automated,2021-03-19,296270
es.wikipedia.org,desktop,automated,2021-03-20,499705
es.wikipedia.org,desktop,automated,2021-03-21,375719
es.wikipedia.org,desktop,automated,2021-03-22,322531
es.wikipedia.org,desktop,automated,2021-03-23,428638
es.wikipedia.org,desktop,automated,2021-03-24,421134
es.wikipedia.org,desktop,automated,2021-03-25,293358
es.wikipedia.org,desktop,automated,2021-03-26,357482
es.wikipedia.org,desktop,automated,2021-03-27,291696
es.wikipedia.org,desktop,automated,2021-03-28,241670
es.wikipedia.org,desktop,automated,2021-03-29,271992
es.wikipedia.org,desktop,automated,2021-03-30,272372
es.wikipedia.org,desktop,automated,2021-03-31,392292
es.wikipedia.org,desktop,automated,2021-04-01,459519
es.wikipedia.org,desktop,automated,2021-04-02,376418
es.wikipedia.org,desktop,automated,2021-04-03,375985
es.wikipedia.org,desktop,automated,2021-04-04,403743
es.wikipedia.org,desktop,automated,2021-04-05,347766
es.wikipedia.org,desktop,automated,2021-04-06,424246
es.wikipedia.org,desktop,automated,2021-04-07,348251
es.wikipedia.org,desktop,automated,2021-04-08,578171
es.wikipedia.org,desktop,automated,2021-04-09,1187509
es.wikipedia.org,desktop,automated,2021-04-10,1059392
es.wikipedia.org,desktop,automated,2021-04-11,1195763
es.wikipedia.org,desktop,automated,2021-04-12,1041691
es.wikipedia.org,desktop,automated,2021-04-13,1469360
es.wikipedia.org,desktop,automated,2021-04-14,1235503
es.wikipedia.org,desktop,automated,2021-04-15,432013
es.wikipedia.org,desktop,automated,2021-04-16,415320
es.wikipedia.org,desktop,automated,2021-04-17,384434
es.wikipedia.org,desktop,automated,2021-04-18,340273
es.wikipedia.org,desktop,automated,2021-04-19,422237
es.wikipedia.org,desktop,automated,2021-04-20,704350
es.wikipedia.org,desktop,automated,2021-04-21,611234
es.wikipedia.org,desktop,automated,2021-04-22,1182321
es.wikipedia.org,desktop,automated,2021-04-23,356647
es.wikipedia.org,desktop,automated,2021-04-24,564661
es.wikipedia.org,desktop,automated,2021-04-25,398152
es.wikipedia.org,desktop,automated,2021-04-26,579727
es.wikipedia.org,desktop,automated,2021-04-27,537932
es.wikipedia.org,desktop,automated,2021-04-28,454455
es.wikipedia.org,desktop,automated,2021-04-29,545856
es.wikipedia.org,desktop,automated,2021-04-30,405880
es.wikipedia.org,desktop,automated,2021-05-01,850901
es.wikipedia.org,desktop,automated,2021-05-02,779752
es.wikipedia.org,desktop,automated,2021-05-03,576067
es.wikipedia.org,desktop,automated,2021-05-04,676822
es.wikipedia.org,desktop,automated,2021-05-05,900751
es.wikipedia.org,desktop,automated,2021-05-06,871196
es.wikipedia.org,desktop,automated,2021-05-07,836304
es.wikipedia.org,desktop,automated,2021-05-08,633950
es.wikipedia.org,desktop,automated,2021-05-09,717799
es.wikipedia.org,desktop,automated,2021-05-10,412773
es.wikipedia.org,desktop,automated,2021-05-11,492124
es.wikipedia.org,desktop,automated,2021-05-12,705153
es.wikipedia.org,desktop,automated,2021-05-13,1171441
es.wikipedia.org,desktop,automated,2021-05-14,698268
es.wikipedia.org,desktop,automated,2021-05-15,611347
es.wikipedia.org,desktop,automated,2021-05-16,659324
es.wikipedia.org,desktop,automated,2021-05-17,760405
es.wikipedia.org,desktop,automated,2021-05-18,576411
es.wikipedia.org,desktop,automated,2021-05-19,578661
es.wikipedia.org,desktop,automated,2021-05-20,534499
es.wikipedia.org,desktop,automated,2021-05-21,630906
es.wikipedia.org,desktop,automated,2021-05-22,267636
es.wikipedia.org,desktop,automated,2021-05-23,320639
es.wikipedia.org,desktop,automated,2021-05-24,324127
es.wikipedia.org,desktop,automated,2021-05-25,374146
es.wikipedia.org,desktop,automated,2021-05-26,644610
es.wikipedia.org,desktop,automated,2021-05-27,354846
es.wikipedia.org,desktop,automated,2021-05-28,307548
es.wikipedia.org,desktop,automated,2021-05-29,256278
es.wikipedia.org,desktop,automated,2021-05-30,246097
es.wikipedia.org,desktop,automated,2021-05-31,325456
es.wikipedia.org,desktop,automated,2021-06-01,337990
es.wikipedia.org,desktop,automated,2021-06-02,391218
es.wikipedia.org,desktop,automated,2021-06-03,324741
es.wikipedia.org,desktop,automated,2021-06-04,428650
es.wikipedia.org,desktop,automated,2021-06-05,310412
es.wikipedia.org,desktop,automated,2021-06-06,244158
es.wikipedia.org,desktop,automated,2021-06-07,712244
es.wikipedia.org,desktop,automated,2021-06-08,442624
es.wikipedia.org,desktop,automated,2021-06-09,538388
es.wikipedia.org,desktop,automated,2021-06-10,321247
es.wikipedia.org,desktop,automated,2021-06-11,295163
es.wikipedia.org,desktop,automated,2021-06-12,312051
es.wikipedia.org,desktop,automated,2021-06-13,243727
es.wikipedia.org,desktop,automated,2021-06-14,323063
es.wikipedia.org,desktop,automated,2021-06-15,314687
es.wikipedia.org,desktop,automated,2021-06-16,331664
es.wikipedia.org,desktop,automated,2021-06-17,416782
es.wikipedia.org,desktop,automated,2021-06-18,240714
es.wikipedia.org,desktop,automated,2021-06-19,322783
es.wikipedia.org,desktop,automated,2021-06-20,277089
es.wikipedia.org,desktop,automated,2021-06-21,240068
es.wikipedia.org,desktop,automated,2021-06-22,287488
es.wikipedia.org,desktop,automated,2021-06-23,310757
es.wikipedia.org,desktop,automated,2021-06-24,485986
es.wikipedia.org,desktop,automated,2021-06-25,237143
es.wikipedia.org,desktop,automated,2021-06-26,1032563
es.wikipedia.org,desktop,automated,2021-06-27,237804
es.wikipedia.org,desktop,automated,2021-06-28,230258
es.wikipedia.org,desktop,automated,2021-06-29,248789
es.wikipedia.org,desktop,automated,2021-06-30,300457
es.wikipedia.org,desktop,automated,2021-07-01,416660
es.wikipedia.org,desktop,automated,2021-07-02,327940
es.wikipedia.org,desktop,automated,2021-07-03,323309
es.wikipedia.org,desktop,automated,2021-07-04,310985
es.wikipedia.org,desktop,automated,2021-07-05,312658
es.wikipedia.org,desktop,automated,2021-07-06,333106
es.wikipedia.org,desktop,automated,2021-07-07,355054
es.wikipedia.org,desktop,automated,2021-07-08,328141
es.wikipedia.org,desktop,automated,2021-07-09,326248
es.wikipedia.org,desktop,automated,2021-07-10,373466
es.wikipedia.org,desktop,automated,2021-07-11,357687
es.wikipedia.org,desktop,automated,2021-07-12,511754
es.wikipedia.org,desktop,automated,2021-07-13,304432
es.wikipedia.org,desktop,automated,2021-07-14,329974
es.wikipedia.org,desktop,automated,2021-07-15,395882
es.wikipedia.org,desktop,automated,2021-07-16,333557
es.wikipedia.org,desktop,automated,2021-07-17,255664
es.wikipedia.org,desktop,automated,2021-07-18,324084
es.wikipedia.org,desktop,automated,2021-07-19,393384
es.wikipedia.org,desktop,automated,2021-07-20,360799
es.wikipedia.org,desktop,automated,2021-07-21,301096
es.wikipedia.org,desktop,automated,2021-07-22,884251
es.wikipedia.org,desktop,automated,2021-07-23,424026
es.wikipedia.org,desktop,automated,2021-07-24,487215
es.wikipedia.org,desktop,automated,2021-07-25,365980
es.wikipedia.org,desktop,automated,2021-07-26,559378
es.wikipedia.org,desktop,automated,2021-07-27,521765
es.wikipedia.org,desktop,automated,2021-07-28,663020
es.wikipedia.org,desktop,automated,2021-07-29,403348
es.wikipedia.org,desktop,automated,2021-07-30,527306
es.wikipedia.org,desktop,automated,2021-07-31,993083
es.wikipedia.org,desktop,automated,2021-08-01,991364
es.wikipedia.org,desktop,automated,2021-08-02,602397
es.wikipedia.org,desktop,automated,2021-08-03,399980
es.wikipedia.org,desktop,automated,2021-08-04,504500
es.wikipedia.org,desktop,automated,2021-08-05,379092
es.wikipedia.org,desktop,automated,2021-08-06,264078
es.wikipedia.org,desktop,automated,2021-08-07,350432
es.wikipedia.org,desktop,automated,2021-08-08,405936
es.wikipedia.org,desktop,automated,2021-08-09,351490
es.wikipedia.org,desktop,automated,2021-08-10,321103
es.wikipedia.org,desktop,automated,2021-08-11,335683
es.wikipedia.org,desktop,automated,2021-08-12,354902
es.wikipedia.org,desktop,automated,2021-08-13,390554
es.wikipedia.org,desktop,automated,2021-08-14,404037
es.wikipedia.org,desktop,automated,2021-08-15,347078
es.wikipedia.org,desktop,automated,2021-08-16,431974
es.wikipedia.org,desktop,automated,2021-08-17,674810
es.wikipedia.org,desktop,automated,2021-08-18,427048
es.wikipedia.org,desktop,automated,2021-08-19,362497
es.wikipedia.org,desktop,automated,2021-08-20,361118
es.wikipedia.org,desktop,automated,2021-08-21,429423
es.wikipedia.org,desktop,automated,2021-08-22,412572
es.wikipedia.org,desktop,automated,2021-08-23,481636
es.wikipedia.org,desktop,automated,2021-08-24,392219
es.wikipedia.org,desktop,automated,2021-08-25,351039
es.wikipedia.org,desktop,automated,2021-08-26,321820
es.wikipedia.org,desktop,automated,2021-08-27,357519
es.wikipedia.org,desktop,automated,2021-08-28,333565
es.wikipedia.org,desktop,automated,2021-08-29,375757
es.wikipedia.org,desktop,automated,2021-08-30,352285
es.wikipedia.org,desktop,automated,2021-08-31,403210
es.wikipedia.org,desktop,automated,2021-09-01,457424
es.wikipedia.org,desktop,automated,2021-09-02,364807
es.wikipedia.org,desktop,automated,2021-09-03,448180
es.wikipedia.org,desktop,automated,2021-09-04,366910
es.wikipedia.org,desktop,automated,2021-09-05,274102
es.wikipedia.org,desktop,automated,2021-09-06,544837
es.wikipedia.org,desktop,automated,2021-09-07,372176
es.wikipedia.org,desktop,automated,2021-09-08,511079
es.wikipedia.org,desktop,automated,2021-09-09,363593
es.wikipedia.org,desktop,automated,2021-09-10,387090
es.wikipedia.org,desktop,automated,2021-09-11,564071
es.wikipedia.org,desktop,automated,2021-09-12,518482
es.wikipedia.org,desktop,automated,2021-09-13,741075
es.wikipedia.org,desktop,automated,2021-09-14,697069
es.wikipedia.org,desktop,automated,2021-09-15,463892
es.wikipedia.org,desktop,automated,2021-09-16,604340
es.wikipedia.org,desktop,automated,2021-09-17,624879
es.wikipedia.org,desktop,automated,2021-09-18,505144
es.wikipedia.org,desktop,automated,2021-09-19,505701
es.wikipedia.org,desktop,automated,2021-09-20,513848
es.wikipedia.org,desktop,automated,2021-09-21,886560
es.wikipedia.org,desktop,automated,2021-09-22,565600
es.wikipedia.org,desktop,automated,2021-09-23,502440
es.wikipedia.org,desktop,automated,2021-09-24,520834
es.wikipedia.org,desktop,automated,2021-09-25,511331
es.wikipedia.org,desktop,automated,2021-09-26,486849
es.wikipedia.org,desktop,automated,2021-09-27,570687
es.wikipedia.org,desktop,automated,2021-09-28,560736
es.wikipedia.org,desktop,automated,2021-09-29,544767
es.wikipedia.org,desktop,automated,2021-09-30,619718
es.wikipedia.org,desktop,automated,2021-10-01,552679
es.wikipedia.org,desktop,automated,2021-10-02,573649
es.wikipedia.org,desktop,automated,2021-10-03,360110
es.wikipedia.org,desktop,automated,2021-10-04,479315
es.wikipedia.org,desktop,automated,2021-10-05,476312
es.wikipedia.org,desktop,automated,2021-10-06,574656
es.wikipedia.org,desktop,automated,2021-10-07,462410
es.wikipedia.org,desktop,automated,2021-10-08,431903
es.wikipedia.org,desktop,automated,2021-10-09,433016
es.wikipedia.org,desktop,automated,2021-10-10,428078
es.wikipedia.org,desktop,automated,2021-10-11,531784
es.wikipedia.org,desktop,automated,2021-10-12,491753
es.wikipedia.org,desktop,automated,2021-10-13,469776
es.wikipedia.org,desktop,automated,2021-10-14,574271
es.wikipedia.org,desktop,automated,2021-10-15,727693
es.wikipedia.org,desktop,automated,2021-10-16,590825
es.wikipedia.org,desktop,automated,2021-10-17,593797
es.wikipedia.org,desktop,automated,2021-10-18,649017
es.wikipedia.org,desktop,automated,2021-10-19,666291
es.wikipedia.org,desktop,automated,2021-10-20,584872
es.wikipedia.org,desktop,automated,2021-10-21,543476
es.wikipedia.org,desktop,automated,2021-10-22,517749
es.wikipedia.org,desktop,automated,2021-10-23,453203
es.wikipedia.org,desktop,automated,2021-10-24,430881
es.wikipedia.org,desktop,automated,2021-10-25,482357
es.wikipedia.org,desktop,automated,2021-10-26,435746
es.wikipedia.org,desktop,automated,2021-10-27,468580
es.wikipedia.org,desktop,automated,2021-10-28,497324
es.wikipedia.org,desktop,automated,2021-10-29,389439
es.wikipedia.org,desktop,automated,2021-10-30,348079
es.wikipedia.org,desktop,automated,2021-10-31,337969
es.wikipedia.org,desktop,automated,2021-11-01,369030
es.wikipedia.org,desktop,automated,2021-11-02,417113
es.wikipedia.org,desktop,automated,2021-11-03,467270
es.wikipedia.org,desktop,automated,2021-11-04,517412
es.wikipedia.org,desktop,automated,2021-11-05,525111
es.wikipedia.org,desktop,automated,2021-11-06,514598
es.wikipedia.org,desktop,automated,2021-11-07,552261
es.wikipedia.org,desktop,automated,2021-11-08,776019
es.wikipedia.org,desktop,automated,2021-11-09,639709
es.wikipedia.org,desktop,automated,2021-11-10,488198
es.wikipedia.org,desktop,automated,2021-11-11,705097
es.wikipedia.org,desktop,automated,2021-11-12,522796
es.wikipedia.org,desktop,automated,2021-11-13,599585
es.wikipedia.org,desktop,automated,2021-11-14,589012
es.wikipedia.org,desktop,automated,2021-11-15,642206
es.wikipedia.org,desktop,automated,2021-11-16,607959
es.wikipedia.org,desktop,automated,2021-11-17,582916
es.wikipedia.org,desktop,automated,2021-11-18,628870
es.wikipedia.org,desktop,automated,2021-11-19,584475
es.wikipedia.org,desktop,automated,2021-11-20,395415
es.wikipedia.org,desktop,automated,2021-11-21,422892
es.wikipedia.org,desktop,automated,2021-11-22,602197
es.wikipedia.org,desktop,automated,2021-11-23,666345
es.wikipedia.org,desktop,automated,2021-11-24,621735
es.wikipedia.org,desktop,automated,2021-11-25,653629
es.wikipedia.org,desktop,automated,2021-11-26,677922
es.wikipedia.org,desktop,automated,2021-11-27,536947
es.wikipedia.org,desktop,automated,2021-11-28,496746
es.wikipedia.org,desktop,automated,2021-11-29,587558
es.wikipedia.org,desktop,automated,2021-11-30,613826
es.wikipedia.org,desktop,automated,2021-12-01,599235
es.wikipedia.org,desktop,automated,2021-12-02,548236
es.wikipedia.org,desktop,automated,2021-12-03,613379
es.wikipedia.org,desktop,automated,2021-12-04,449068
es.wikipedia.org,desktop,automated,2021-12-05,512799
es.wikipedia.org,desktop,automated,2021-12-06,567335
es.wikipedia.org,desktop,automated,2021-12-07,449622
es.wikipedia.org,desktop,automated,2021-12-08,470556
es.wikipedia.org,desktop,automated,2021-12-09,624015
es.wikipedia.org,desktop,automated,2021-12-10,675609
es.wikipedia.org,desktop,automated,2021-12-11,594367
es.wikipedia.org,desktop,automated,2021-12-12,636101
es.wikipedia.org,desktop,automated,2021-12-13,642543
es.wikipedia.org,desktop,automated,2021-12-14,465604
es.wikipedia.org,desktop,automated,2021-12-15,702103
es.wikipedia.org,desktop,automated,2021-12-16,526313
es.wikipedia.org,desktop,automated,2021-12-17,377104
es.wikipedia.org,desktop,automated,2021-12-18,379231
es.wikipedia.org,desktop,automated,2021-12-19,528029
es.wikipedia.org,desktop,automated,2021-12-20,714826
es.wikipedia.org,desktop,automated,2021-12-21,780587
es.wikipedia.org,desktop,automated,2021-12-22,516258
es.wikipedia.org,desktop,automated,2021-12-23,537382
es.wikipedia.org,desktop,automated,2021-12-24,438972
es.wikipedia.org,desktop,automated,2021-12-25,365242
es.wikipedia.org,desktop,automated,2021-12-26,361836
es.wikipedia.org,desktop,automated,2021-12-27,467574
es.wikipedia.org,desktop,automated,2021-12-28,688238
es.wikipedia.org,desktop,automated,2021-12-29,917458
es.wikipedia.org,desktop,automated,2021-12-30,723452
es.wikipedia.org,desktop,automated,2021-12-31,926362
es.wikipedia.org,desktop,automated,2022-01-01,788824
es.wikipedia.org,desktop,automated,2022-01-02,534850
es.wikipedia.org,desktop,automated,2022-01-03,588798
es.wikipedia.org,desktop,automated,2022-01-04,619135
es.wikipedia.org,desktop,automated,2022-01-05,543059
es.wikipedia.org,desktop,automated,2022-01-06,628664
es.wikipedia.org,desktop,automated,2022-01-07,655659
es.wikipedia.org,desktop,automated,2022-01-08,713638
es.wikipedia.org,desktop,automated,2022-01-09,935792
es.wikipedia.org,desktop,automated,2022-01-10,1058351
es.wikipedia.org,desktop,automated,2022-01-11,742495
es.wikipedia.org,desktop,automated,2022-01-12,791706
es.wikipedia.org,desktop,automated,2022-01-13,734997
es.wikipedia.org,desktop,automated,2022-01-14,785818
es.wikipedia.org,desktop,automated,2022-01-15,593883
es.wikipedia.org,desktop,automated,2022-01-16,529215
es.wikipedia.org,desktop,automated,2022-01-17,439845
es.wikipedia.org,desktop,automated,2022-01-18,550160
es.wikipedia.org,desktop,automated,2022-01-19,545147
es.wikipedia.org,desktop,automated,2022-01-20,620443
es.wikipedia.org,desktop,automated,2022-01-21,582054
es.wikipedia.org,desktop,automated,2022-01-22,561297
es.wikipedia.org,desktop,automated,2022-01-23,438324
es.wikipedia.org,desktop,automated,2022-01-24,516126
es.wikipedia.org,desktop,automated,2022-01-25,526887
es.wikipedia.org,desktop,automated,2022-01-26,536316
es.wikipedia.org,desktop,automated,2022-01-27,615371
es.wikipedia.org,desktop,automated,2022-01-28,580228
es.wikipedia.org,desktop,automated,2022-01-29,640652
es.wikipedia.org,desktop,automated,2022-01-30,570183
es.wikipedia.org,desktop,automated,2022-01-31,589204
es.wikipedia.org,desktop,automated,2022-02-01,535874
es.wikipedia.org,desktop,automated,2022-02-02,478581
es.wikipedia.org,desktop,automated,2022-02-03,485281
es.wikipedia.org,desktop,automated,2022-02-04,518482
es.wikipedia.org,desktop,automated,2022-02-05,531637
es.wikipedia.org,desktop,automated,2022-02-06,534364
es.wikipedia.org,desktop,automated,2022-02-07,695562
es.wikipedia.org,desktop,automated,2022-02-08,805836
es.wikipedia.org,desktop,automated,2022-02-09,876919
es.wikipedia.org,desktop,automated,2022-02-10,871947
es.wikipedia.org,desktop,automated,2022-02-11,809390
es.wikipedia.org,desktop,automated,2022-02-12,454834
es.wikipedia.org,desktop,automated,2022-02-13,609235
es.wikipedia.org,desktop,automated,2022-02-14,605529
es.wikipedia.org,desktop,automated,2022-02-15,652234
es.wikipedia.org,desktop,automated,2022-02-16,680907
es.wikipedia.org,desktop,automated,2022-02-17,626961
es.wikipedia.org,desktop,automated,2022-02-18,529607
es.wikipedia.org,desktop,automated,2022-02-19,471843
es.wikipedia.org,desktop,automated,2022-02-20,471852
es.wikipedia.org,desktop,automated,2022-02-21,510433
es.wikipedia.org,desktop,automated,2022-02-22,547502
es.wikipedia.org,desktop,automated,2022-02-23,564263
es.wikipedia.org,desktop,automated,2022-02-24,579519
es.wikipedia.org,desktop,automated,2022-02-25,567909
es.wikipedia.org,desktop,automated,2022-02-26,515742
es.wikipedia.org,desktop,automated,2022-02-27,502588
es.wikipedia.org,desktop,automated,2022-02-28,540292
es.wikipedia.org,desktop,automated,2022-03-01,448713
es.wikipedia.org,desktop,automated,2022-03-02,505687
es.wikipedia.org,desktop,automated,2022-03-03,470095
es.wikipedia.org,desktop,automated,2022-03-04,599857
es.wikipedia.org,desktop,automated,2022-03-05,502137
es.wikipedia.org,desktop,automated,2022-03-06,925809
es.wikipedia.org,desktop,automated,2022-03-07,473384
es.wikipedia.org,desktop,automated,2022-03-08,1766046
es.wikipedia.org,desktop,automated,2022-03-09,558531
es.wikipedia.org,desktop,automated,2022-03-10,660087
es.wikipedia.org,desktop,automated,2022-03-11,522156
es.wikipedia.org,desktop,automated,2022-03-12,437055
es.wikipedia.org,desktop,automated,2022-03-13,480186
es.wikipedia.org,desktop,automated,2022-03-14,531268
es.wikipedia.org,desktop,automated,2022-03-15,1654453
es.wikipedia.org,desktop,automated,2022-03-16,580967
es.wikipedia.org,desktop,automated,2022-03-17,532320
es.wikipedia.org,desktop,automated,2022-03-18,486965
es.wikipedia.org,desktop,automated,2022-03-19,406224
es.wikipedia.org,desktop,automated,2022-03-20,413895
es.wikipedia.org,desktop,automated,2022-03-21,576852
es.wikipedia.org,desktop,automated,2022-03-22,531806
es.wikipedia.org,desktop,automated,2022-03-23,564969
es.wikipedia.org,desktop,automated,2022-03-24,596247
es.wikipedia.org,desktop,automated,2022-03-25,565736
es.wikipedia.org,desktop,automated,2022-03-26,432620
es.wikipedia.org,desktop,automated,2022-03-27,634780
es.wikipedia.org,desktop,automated,2022-03-28,580873
es.wikipedia.org,desktop,automated,2022-03-29,519759
es.wikipedia.org,desktop,automated,2022-03-30,530228
es.wikipedia.org,desktop,automated,2022-03-31,550433
es.wikipedia.org,desktop,automated,2022-04-01,493774
es.wikipedia.org,desktop,automated,2022-04-02,481741
es.wikipedia.org,desktop,automated,2022-04-03,575976
es.wikipedia.org,desktop,automated,2022-04-04,733523
es.wikipedia.org,desktop,automated,2022-04-05,637618
es.wikipedia.org,desktop,automated,2022-04-06,1203122
