project,activity_level,year,month,country,editors
en.wikipedia.org,5..99-edits,2020,03,MD,30
en.wikipedia.org,5..99-edits,2020,03,TN,30
en.wikipedia.org,5..99-edits,2020,03,TT,30
en.wikipedia.org,5..99-edits,2020,03,TZ,30
en.wikipedia.org,5..99-edits,2020,03,GT,20
en.wikipedia.org,5..99-edits,2020,03,KG,20
en.wikipedia.org,5..99-edits,2020,03,ME,20
en.wikipedia.org,5..99-edits,2020,03,MN,20
en.wikipedia.org,5..99-edits,2020,03,MU,20
en.wikipedia.org,5..99-edits,2020,03,MV,20
en.wikipedia.org,5..99-edits,2020,03,MW,20
en.wikipedia.org,5..99-edits,2020,03,NA,20
en.wikipedia.org,5..99-edits,2020,03,NI,20
en.wikipedia.org,5..99-edits,2020,03,OM,20
en.wikipedia.org,5..99-edits,2020,03,PA,20
en.wikipedia.org,5..99-edits,2020,03,PY,20
en.wikipedia.org,5..99-edits,2020,03,AG,10
en.wikipedia.org,5..99-edits,2020,03,AO,10
en.wikipedia.org,5..99-edits,2020,03,AW,10
en.wikipedia.org,5..99-edits,2020,03,AX,10
en.wikipedia.org,5..99-edits,2020,03,BB,10
en.wikipedia.org,5..99-edits,2020,03,BF,10
en.wikipedia.org,5..99-edits,2020,03,BJ,10
en.wikipedia.org,5..99-edits,2020,03,BM,10
en.wikipedia.org,5..99-edits,2020,03,BO,10
en.wikipedia.org,5..99-edits,2020,03,BS,10
en.wikipedia.org,5..99-edits,2020,03,BT,10
en.wikipedia.org,5..99-edits,2020,03,BW,10
en.wikipedia.org,5..99-edits,2020,03,BZ,10
en.wikipedia.org,5..99-edits,2020,03,CD,10
en.wikipedia.org,5..99-edits,2020,03,CI,10
en.wikipedia.org,5..99-edits,2020,03,CK,10
en.wikipedia.org,5..99-edits,2020,03,CM,10
en.wikipedia.org,5..99-edits,2020,03,CV,10
en.wikipedia.org,5..99-edits,2020,03,FJ,10
en.wikipedia.org,5..99-edits,2020,03,FO,10
en.wikipedia.org,5..99-edits,2020,03,GD,10
en.wikipedia.org,5..99-edits,2020,03,GF,10
en.wikipedia.org,5..99-edits,2020,03,GG,10
en.wikipedia.org,5..99-edits,2020,03,GI,10
en.wikipedia.org,5..99-edits,2020,03,GP,10
en.wikipedia.org,5..99-edits,2020,03,GU,10
en.wikipedia.org,5..99-edits,2020,03,GY,10
en.wikipedia.org,5..99-edits,2020,03,HN,10
en.wikipedia.org,5..99-edits,2020,03,HT,10
en.wikipedia.org,5..99-edits,2020,03,IM,10
en.wikipedia.org,5..99-edits,2020,03,JE,10
en.wikipedia.org,5..99-edits,2020,03,KY,10
en.wikipedia.org,5..99-edits,2020,03,LC,10
en.wikipedia.org,5..99-edits,2020,03,LR,10
en.wikipedia.org,5..99-edits,2020,03,MG,10
en.wikipedia.org,5..99-edits,2020,03,MH,10
en.wikipedia.org,5..99-edits,2020,03,MO,10
en.wikipedia.org,5..99-edits,2020,03,MP,10
en.wikipedia.org,5..99-edits,2020,03,MQ,10
en.wikipedia.org,5..99-edits,2020,03,MZ,10
en.wikipedia.org,5..99-edits,2020,03,NC,10
en.wikipedia.org,5..99-edits,2020,03,NE,10
en.wikipedia.org,5..99-edits,2020,03,PF,10
en.wikipedia.org,5..99-edits,2020,03,PG,10
en.wikipedia.org,5..99-edits,2020,03,PS,10
en.wikipedia.org,5..99-edits,2020,03,RE,10
en.wikipedia.org,5..99-edits,2020,03,SH,10
en.wikipedia.org,5..99-edits,2020,03,SL,10
en.wikipedia.org,5..99-edits,2020,03,SN,10
en.wikipedia.org,5..99-edits,2020,03,SR,10
en.wikipedia.org,5..99-edits,2020,03,SS,10
en.wikipedia.org,5..99-edits,2020,03,SV,10
en.wikipedia.org,5..99-edits,2020,03,TC,10
en.wikipedia.org,5..99-edits,2020,03,TG,10
en.wikipedia.org,5..99-edits,2020,03,TL,10
en.wikipedia.org,5..99-edits,2020,03,VG,10
en.wikipedia.org,5..99-edits,2020,03,VI,10
en.wikipedia.org,5..99-edits,2020,03,VU,10
en.wikipedia.org,5..99-edits,2020,03,WS,10
en.wikipedia.org,5..99-edits,2020,03,XK,10
en.wikipedia.org,5..99-edits,2020,03,ZM,10
en.wikipedia.org,5..99-edits,2020,03,ZW,10
en.wikipedia.org,5..99-edits,2020,04,US,24270
en.wikipedia.org,5..99-edits,2020,04,GB,7120
en.wikipedia.org,5..99-edits,2020,04,IN,5340
en.wikipedia.org,5..99-edits,2020,04,CA,3160
en.wikipedia.org,5..99-edits,2020,04,AU,2530
en.wikipedia.org,5..99-edits,2020,04,DE,1440
en.wikipedia.org,5..99-edits,2020,04,PH,890
en.wikipedia.org,5..99-edits,2020,04,FR,840
en.wikipedia.org,5..99-edits,2020,04,IT,800
en.wikipedia.org,5..99-edits,2020,04,BR,780
en.wikipedia.org,5..99-edits,2020,04,ID,690
en.wikipedia.org,5..99-edits,2020,04,ES,610
en.wikipedia.org,5..99-edits,2020,04,NL,610
en.wikipedia.org,5..99-edits,2020,04,IE,570
en.wikipedia.org,5..99-edits,2020,04,MY,520
en.wikipedia.org,5..99-edits,2020,04,HK,450
en.wikipedia.org,5..99-edits,2020,04,BD,430
en.wikipedia.org,5..99-edits,2020,04,NZ,430
en.wikipedia.org,5..99-edits,2020,04,PL,420
en.wikipedia.org,5..99-edits,2020,04,KR,400
en.wikipedia.org,5..99-edits,2020,04,ZA,400
en.wikipedia.org,5..99-edits,2020,04,GR,380
en.wikipedia.org,5..99-edits,2020,04,SE,380
en.wikipedia.org,5..99-edits,2020,04,IL,370
en.wikipedia.org,5..99-edits,2020,04,JP,350
en.wikipedia.org,5..99-edits,2020,04,BE,320
en.wikipedia.org,5..99-edits,2020,04,MX,310
en.wikipedia.org,5..99-edits,2020,04,CH,290
en.wikipedia.org,5..99-edits,2020,04,NG,270
en.wikipedia.org,5..99-edits,2020,04,FI,240
en.wikipedia.org,5..99-edits,2020,04,RO,240
en.wikipedia.org,5..99-edits,2020,04,NO,230
en.wikipedia.org,5..99-edits,2020,04,HR,220
en.wikipedia.org,5..99-edits,2020,04,AR,200
en.wikipedia.org,5..99-edits,2020,04,RS,200
en.wikipedia.org,5..99-edits,2020,04,UA,200
en.wikipedia.org,5..99-edits,2020,04,DK,190
en.wikipedia.org,5..99-edits,2020,04,TW,190
en.wikipedia.org,5..99-edits,2020,04,CZ,180
en.wikipedia.org,5..99-edits,2020,04,PT,180
en.wikipedia.org,5..99-edits,2020,04,CL,170
en.wikipedia.org,5..99-edits,2020,04,HU,170
en.wikipedia.org,5..99-edits,2020,04,LK,160
en.wikipedia.org,5..99-edits,2020,04,AT,150
en.wikipedia.org,5..99-edits,2020,04,BG,150
en.wikipedia.org,5..99-edits,2020,04,NP,140
en.wikipedia.org,5..99-edits,2020,04,CO,120
en.wikipedia.org,5..99-edits,2020,04,PE,120
en.wikipedia.org,5..99-edits,2020,04,AL,90
en.wikipedia.org,5..99-edits,2020,04,KE,90
en.wikipedia.org,5..99-edits,2020,04,LB,90
en.wikipedia.org,5..99-edits,2020,04,SI,80
en.wikipedia.org,5..99-edits,2020,04,DO,70
en.wikipedia.org,5..99-edits,2020,04,GH,70
en.wikipedia.org,5..99-edits,2020,04,PR,70
en.wikipedia.org,5..99-edits,2020,04,SK,70
en.wikipedia.org,5..99-edits,2020,04,UG,70
en.wikipedia.org,5..99-edits,2020,04,BA,60
en.wikipedia.org,5..99-edits,2020,04,EE,60
en.wikipedia.org,5..99-edits,2020,04,LT,60
en.wikipedia.org,5..99-edits,2020,04,LV,60
en.wikipedia.org,5..99-edits,2020,04,GE,50
en.wikipedia.org,5..99-edits,2020,04,KH,50
en.wikipedia.org,5..99-edits,2020,04,LU,50
en.wikipedia.org,5..99-edits,2020,04,MA,50
en.wikipedia.org,5..99-edits,2020,04,MK,50
en.wikipedia.org,5..99-edits,2020,04,QA,50
en.wikipedia.org,5..99-edits,2020,04,UY,50
en.wikipedia.org,5..99-edits,2020,04,AM,40
en.wikipedia.org,5..99-edits,2020,04,CR,40
en.wikipedia.org,5..99-edits,2020,04,DZ,40
en.wikipedia.org,5..99-edits,2020,04,EC,40
en.wikipedia.org,5..99-edits,2020,04,IS,40
en.wikipedia.org,5..99-edits,2020,04,JM,40
en.wikipedia.org,5..99-edits,2020,04,KW,40
en.wikipedia.org,5..99-edits,2020,04,MT,40
en.wikipedia.org,5..99-edits,2020,04,OM,40
en.wikipedia.org,5..99-edits,2020,04,CY,30
en.wikipedia.org,5..99-edits,2020,04,JO,30
en.wikipedia.org,5..99-edits,2020,04,MU,30
en.wikipedia.org,5..99-edits,2020,04,TN,30
en.wikipedia.org,5..99-edits,2020,04,TZ,30
en.wikipedia.org,5..99-edits,2020,04,BS,20
en.wikipedia.org,5..99-edits,2020,04,BW,20
en.wikipedia.org,5..99-edits,2020,04,GT,20
en.wikipedia.org,5..99-edits,2020,04,HN,20
en.wikipedia.org,5..99-edits,2020,04,IM,20
en.wikipedia.org,5..99-edits,2020,04,MD,20
en.wikipedia.org,5..99-edits,2020,04,ME,20
en.wikipedia.org,5..99-edits,2020,04,MN,20
en.wikipedia.org,5..99-edits,2020,04,MV,20
en.wikipedia.org,5..99-edits,2020,04,NA,20
en.wikipedia.org,5..99-edits,2020,04,NI,20
en.wikipedia.org,5..99-edits,2020,04,PA,20
en.wikipedia.org,5..99-edits,2020,04,PS,20
en.wikipedia.org,5..99-edits,2020,04,PY,20
en.wikipedia.org,5..99-edits,2020,04,SV,20
en.wikipedia.org,5..99-edits,2020,04,TT,20
en.wikipedia.org,5..99-edits,2020,04,VG,20
en.wikipedia.org,5..99-edits,2020,04,ZW,20
en.wikipedia.org,5..99-edits,2020,04,AD,10
en.wikipedia.org,5..99-edits,2020,04,AG,10
en.wikipedia.org,5..99-edits,2020,04,AI,10
en.wikipedia.org,5..99-edits,2020,04,AO,10
en.wikipedia.org,5..99-edits,2020,04,AW,10
en.wikipedia.org,5..99-edits,2020,04,AX,10
en.wikipedia.org,5..99-edits,2020,04,BB,10
en.wikipedia.org,5..99-edits,2020,04,BJ,10
en.wikipedia.org,5..99-edits,2020,04,BL,10
en.wikipedia.org,5..99-edits,2020,04,BM,10
en.wikipedia.org,5..99-edits,2020,04,BN,10
en.wikipedia.org,5..99-edits,2020,04,BO,10
en.wikipedia.org,5..99-edits,2020,04,BT,10
en.wikipedia.org,5..99-edits,2020,04,BZ,10
en.wikipedia.org,5..99-edits,2020,04,CD,10
en.wikipedia.org,5..99-edits,2020,04,CI,10
en.wikipedia.org,5..99-edits,2020,04,CM,10
en.wikipedia.org,5..99-edits,2020,04,CV,10
en.wikipedia.org,5..99-edits,2020,04,CW,10
en.wikipedia.org,5..99-edits,2020,04,DM,10
en.wikipedia.org,5..99-edits,2020,04,FJ,10
en.wikipedia.org,5..99-edits,2020,04,FK,10
en.wikipedia.org,5..99-edits,2020,04,GA,10
en.wikipedia.org,5..99-edits,2020,04,GD,10
en.wikipedia.org,5..99-edits,2020,04,GG,10
en.wikipedia.org,5..99-edits,2020,04,GI,10
en.wikipedia.org,5..99-edits,2020,04,GM,10
en.wikipedia.org,5..99-edits,2020,04,GP,10
en.wikipedia.org,5..99-edits,2020,04,GU,10
en.wikipedia.org,5..99-edits,2020,04,GY,10
en.wikipedia.org,5..99-edits,2020,04,HT,10
en.wikipedia.org,5..99-edits,2020,04,JE,10
en.wikipedia.org,5..99-edits,2020,04,KG,10
en.wikipedia.org,5..99-edits,2020,04,KY,10
en.wikipedia.org,5..99-edits,2020,04,LC,10
en.wikipedia.org,5..99-edits,2020,04,LR,10
en.wikipedia.org,5..99-edits,2020,04,MC,10
en.wikipedia.org,5..99-edits,2020,04,MF,10
en.wikipedia.org,5..99-edits,2020,04,MG,10
en.wikipedia.org,5..99-edits,2020,04,MH,10
en.wikipedia.org,5..99-edits,2020,04,MO,10
en.wikipedia.org,5..99-edits,2020,04,MP,10
en.wikipedia.org,5..99-edits,2020,04,MQ,10
en.wikipedia.org,5..99-edits,2020,04,MW,10
en.wikipedia.org,5..99-edits,2020,04,MZ,10
en.wikipedia.org,5..99-edits,2020,04,NC,10
en.wikipedia.org,5..99-edits,2020,04,PF,10
en.wikipedia.org,5..99-edits,2020,04,PG,10
en.wikipedia.org,5..99-edits,2020,04,SB,10
en.wikipedia.org,5..99-edits,2020,04,SL,10
en.wikipedia.org,5..99-edits,2020,04,SM,10
en.wikipedia.org,5..99-edits,2020,04,SR,10
en.wikipedia.org,5..99-edits,2020,04,SS,10
en.wikipedia.org,5..99-edits,2020,04,SX,10
en.wikipedia.org,5..99-edits,2020,04,TG,10
en.wikipedia.org,5..99-edits,2020,04,VI,10
en.wikipedia.org,5..99-edits,2020,04,WS,10
en.wikipedia.org,5..99-edits,2020,04,XK,10
en.wikipedia.org,5..99-edits,2020,04,ZM,10
en.wikipedia.org,5..99-edits,2020,05,US,23840
en.wikipedia.org,5..99-edits,2020,05,GB,7930
en.wikipedia.org,5..99-edits,2020,05,IN,5890
en.wikipedia.org,5..99-edits,2020,05,CA,3220
en.wikipedia.org,5..99-edits,2020,05,AU,2920
en.wikipedia.org,5..99-edits,2020,05,DE,1510
en.wikipedia.org,5..99-edits,2020,05,PH,940
en.wikipedia.org,5..99-edits,2020,05,FR,890
en.wikipedia.org,5..99-edits,2020,05,IT,830
en.wikipedia.org,5..99-edits,2020,05,BR,810
en.wikipedia.org,5..99-edits,2020,05,ID,750
en.wikipedia.org,5..99-edits,2020,05,NL,700
en.wikipedia.org,5..99-edits,2020,05,IE,670
en.wikipedia.org,5..99-edits,2020,05,ES,650
en.wikipedia.org,5..99-edits,2020,05,MY,630
en.wikipedia.org,5..99-edits,2020,05,BD,510
en.wikipedia.org,5..99-edits,2020,05,NG,480
en.wikipedia.org,5..99-edits,2020,05,NZ,480
en.wikipedia.org,5..99-edits,2020,05,HK,450
en.wikipedia.org,5..99-edits,2020,05,PL,440
en.wikipedia.org,5..99-edits,2020,05,SE,440
en.wikipedia.org,5..99-edits,2020,05,ZA,440
en.wikipedia.org,5..99-edits,2020,05,JP,420
en.wikipedia.org,5..99-edits,2020,05,KR,420
en.wikipedia.org,5..99-edits,2020,05,GR,390
en.wikipedia.org,5..99-edits,2020,05,IL,360
en.wikipedia.org,5..99-edits,2020,05,MX,310
en.wikipedia.org,5..99-edits,2020,05,BE,290
en.wikipedia.org,5..99-edits,2020,05,CH,270
en.wikipedia.org,5..99-edits,2020,05,FI,270
en.wikipedia.org,5..99-edits,2020,05,HR,240
en.wikipedia.org,5..99-edits,2020,05,RO,230
en.wikipedia.org,5..99-edits,2020,05,UA,230
en.wikipedia.org,5..99-edits,2020,05,AR,220
en.wikipedia.org,5..99-edits,2020,05,NO,220
en.wikipedia.org,5..99-edits,2020,05,TW,220
en.wikipedia.org,5..99-edits,2020,05,RS,210
en.wikipedia.org,5..99-edits,2020,05,LK,200
en.wikipedia.org,5..99-edits,2020,05,AT,190
en.wikipedia.org,5..99-edits,2020,05,DK,190
en.wikipedia.org,5..99-edits,2020,05,PT,190
en.wikipedia.org,5..99-edits,2020,05,CL,180
en.wikipedia.org,5..99-edits,2020,05,NP,180
en.wikipedia.org,5..99-edits,2020,05,CZ,170
en.wikipedia.org,5..99-edits,2020,05,BG,150
en.wikipedia.org,5..99-edits,2020,05,HU,150
en.wikipedia.org,5..99-edits,2020,05,CO,140
en.wikipedia.org,5..99-edits,2020,05,KE,130
en.wikipedia.org,5..99-edits,2020,05,PE,120
en.wikipedia.org,5..99-edits,2020,05,GH,110
en.wikipedia.org,5..99-edits,2020,05,AL,80
en.wikipedia.org,5..99-edits,2020,05,LB,80
en.wikipedia.org,5..99-edits,2020,05,MA,80
en.wikipedia.org,5..99-edits,2020,05,MK,80
en.wikipedia.org,5..99-edits,2020,05,BA,70
en.wikipedia.org,5..99-edits,2020,05,DO,70
en.wikipedia.org,5..99-edits,2020,05,LT,70
en.wikipedia.org,5..99-edits,2020,05,QA,70
en.wikipedia.org,5..99-edits,2020,05,SI,70
en.wikipedia.org,5..99-edits,2020,05,SK,70
en.wikipedia.org,5..99-edits,2020,05,EE,60
en.wikipedia.org,5..99-edits,2020,05,GE,60
en.wikipedia.org,5..99-edits,2020,05,LU,60
en.wikipedia.org,5..99-edits,2020,05,LV,60
en.wikipedia.org,5..99-edits,2020,05,PR,60
en.wikipedia.org,5..99-edits,2020,05,KW,50
en.wikipedia.org,5..99-edits,2020,05,UG,50
en.wikipedia.org,5..99-edits,2020,05,UY,50
en.wikipedia.org,5..99-edits,2020,05,AM,40
en.wikipedia.org,5..99-edits,2020,05,CY,40
en.wikipedia.org,5..99-edits,2020,05,DZ,40
en.wikipedia.org,5..99-edits,2020,05,EC,40
en.wikipedia.org,5..99-edits,2020,05,JM,40
en.wikipedia.org,5..99-edits,2020,05,JO,40
en.wikipedia.org,5..99-edits,2020,05,KH,40
en.wikipedia.org,5..99-edits,2020,05,MT,40
en.wikipedia.org,5..99-edits,2020,05,OM,40
en.wikipedia.org,5..99-edits,2020,05,TT,40
en.wikipedia.org,5..99-edits,2020,05,CR,30
en.wikipedia.org,5..99-edits,2020,05,IS,30
en.wikipedia.org,5..99-edits,2020,05,MU,30
en.wikipedia.org,5..99-edits,2020,05,NI,30
en.wikipedia.org,5..99-edits,2020,05,PA,30
en.wikipedia.org,5..99-edits,2020,05,ZM,30
en.wikipedia.org,5..99-edits,2020,05,BS,20
en.wikipedia.org,5..99-edits,2020,05,BW,20
en.wikipedia.org,5..99-edits,2020,05,FJ,20
en.wikipedia.org,5..99-edits,2020,05,GT,20
en.wikipedia.org,5..99-edits,2020,05,HN,20
en.wikipedia.org,5..99-edits,2020,05,IM,20
en.wikipedia.org,5..99-edits,2020,05,KG,20
en.wikipedia.org,5..99-edits,2020,05,MD,20
en.wikipedia.org,5..99-edits,2020,05,ME,20
en.wikipedia.org,5..99-edits,2020,05,MN,20
en.wikipedia.org,5..99-edits,2020,05,MV,20
en.wikipedia.org,5..99-edits,2020,05,NA,20
en.wikipedia.org,5..99-edits,2020,05,PS,20
en.wikipedia.org,5..99-edits,2020,05,PY,20
en.wikipedia.org,5..99-edits,2020,05,SV,20
en.wikipedia.org,5..99-edits,2020,05,TN,20
en.wikipedia.org,5..99-edits,2020,05,TZ,20
en.wikipedia.org,5..99-edits,2020,05,ZW,20
en.wikipedia.org,5..99-edits,2020,05,AD,10
en.wikipedia.org,5..99-edits,2020,05,AG,10
en.wikipedia.org,5..99-edits,2020,05,AO,10
en.wikipedia.org,5..99-edits,2020,05,AW,10
en.wikipedia.org,5..99-edits,2020,05,AX,10
en.wikipedia.org,5..99-edits,2020,05,BB,10
en.wikipedia.org,5..99-edits,2020,05,BJ,10
en.wikipedia.org,5..99-edits,2020,05,BN,10
en.wikipedia.org,5..99-edits,2020,05,BO,10
en.wikipedia.org,5..99-edits,2020,05,BT,10
en.wikipedia.org,5..99-edits,2020,05,BZ,10
en.wikipedia.org,5..99-edits,2020,05,CD,10
en.wikipedia.org,5..99-edits,2020,05,CI,10
en.wikipedia.org,5..99-edits,2020,05,CM,10
en.wikipedia.org,5..99-edits,2020,05,DM,10
en.wikipedia.org,5..99-edits,2020,05,FO,10
en.wikipedia.org,5..99-edits,2020,05,GD,10
en.wikipedia.org,5..99-edits,2020,05,GG,10
en.wikipedia.org,5..99-edits,2020,05,GI,10
en.wikipedia.org,5..99-edits,2020,05,GM,10
en.wikipedia.org,5..99-edits,2020,05,GN,10
en.wikipedia.org,5..99-edits,2020,05,GP,10
en.wikipedia.org,5..99-edits,2020,05,GU,10
en.wikipedia.org,5..99-edits,2020,05,GY,10
en.wikipedia.org,5..99-edits,2020,05,HT,10
en.wikipedia.org,5..99-edits,2020,05,JE,10
en.wikipedia.org,5..99-edits,2020,05,KN,10
en.wikipedia.org,5..99-edits,2020,05,KY,10
en.wikipedia.org,5..99-edits,2020,05,LC,10
en.wikipedia.org,5..99-edits,2020,05,LI,10
en.wikipedia.org,5..99-edits,2020,05,LR,10
en.wikipedia.org,5..99-edits,2020,05,LS,10
en.wikipedia.org,5..99-edits,2020,05,MC,10
en.wikipedia.org,5..99-edits,2020,05,MF,10
en.wikipedia.org,5..99-edits,2020,05,MO,10
en.wikipedia.org,5..99-edits,2020,05,MP,10
en.wikipedia.org,5..99-edits,2020,05,MR,10
en.wikipedia.org,5..99-edits,2020,05,MW,10
en.wikipedia.org,5..99-edits,2020,05,MZ,10
en.wikipedia.org,5..99-edits,2020,05,PF,10
en.wikipedia.org,5..99-edits,2020,05,PG,10
en.wikipedia.org,5..99-edits,2020,05,RE,10
en.wikipedia.org,5..99-edits,2020,05,SC,10
en.wikipedia.org,5..99-edits,2020,05,SH,10
en.wikipedia.org,5..99-edits,2020,05,SL,10
en.wikipedia.org,5..99-edits,2020,05,SN,10
en.wikipedia.org,5..99-edits,2020,05,SR,10
en.wikipedia.org,5..99-edits,2020,05,SS,10
en.wikipedia.org,5..99-edits,2020,05,SX,10
en.wikipedia.org,5..99-edits,2020,05,SZ,10
en.wikipedia.org,5..99-edits,2020,05,TC,10
en.wikipedia.org,5..99-edits,2020,05,VA,10
en.wikipedia.org,5..99-edits,2020,05,VG,10
en.wikipedia.org,5..99-edits,2020,05,VI,10
en.wikipedia.org,5..99-edits,2020,05,WS,10
en.wikipedia.org,5..99-edits,2020,05,XK,10
en.wikipedia.org,5..99-edits,2020,05,YT,10
en.wikipedia.org,5..99-edits,2020,06,US,21430
en.wikipedia.org,5..99-edits,2020,06,GB,7950
en.wikipedia.org,5..99-edits,2020,06,IN,6060
en.wikipedia.org,5..99-edits,2020,06,CA,2980
en.wikipedia.org,5..99-edits,2020,06,AU,2530
en.wikipedia.org,5..99-edits,2020,06,DE,1330
en.wikipedia.org,5..99-edits,2020,06,PH,950
en.wikipedia.org,5..99-edits,2020,06,ID,840
en.wikipedia.org,5..99-edits,2020,06,BR,810
en.wikipedia.org,5..99-edits,2020,06,FR,810
en.wikipedia.org,5..99-edits,2020,06,IT,740
en.wikipedia.org,5..99-edits,2020,06,IE,630
en.wikipedia.org,5..99-edits,2020,06,NL,630
en.wikipedia.org,5..99-edits,2020,06,ES,550
en.wikipedia.org,5..99-edits,2020,06,NZ,500
en.wikipedia.org,5..99-edits,2020,06,PL,480
en.wikipedia.org,5..99-edits,2020,06,BD,470
en.wikipedia.org,5..99-edits,2020,06,MY,470
en.wikipedia.org,5..99-edits,2020,06,ZA,420
en.wikipedia.org,5..99-edits,2020,06,HK,410
en.wikipedia.org,5..99-edits,2020,06,SE,400
en.wikipedia.org,5..99-edits,2020,06,GR,380
en.wikipedia.org,5..99-edits,2020,06,IL,360
en.wikipedia.org,5..99-edits,2020,06,JP,360
en.wikipedia.org,5..99-edits,2020,06,KR,350
en.wikipedia.org,5..99-edits,2020,06,NG,350
en.wikipedia.org,5..99-edits,2020,06,MX,280
en.wikipedia.org,5..99-edits,2020,06,BE,270
en.wikipedia.org,5..99-edits,2020,06,AR,250
en.wikipedia.org,5..99-edits,2020,06,CH,240
en.wikipedia.org,5..99-edits,2020,06,RO,240
en.wikipedia.org,5..99-edits,2020,06,DK,230
en.wikipedia.org,5..99-edits,2020,06,NO,230
en.wikipedia.org,5..99-edits,2020,06,HR,220
en.wikipedia.org,5..99-edits,2020,06,FI,210
en.wikipedia.org,5..99-edits,2020,06,RS,210
en.wikipedia.org,5..99-edits,2020,06,CL,180
en.wikipedia.org,5..99-edits,2020,06,CZ,180
en.wikipedia.org,5..99-edits,2020,06,PT,180
en.wikipedia.org,5..99-edits,2020,06,UA,180
en.wikipedia.org,5..99-edits,2020,06,TW,170
en.wikipedia.org,5..99-edits,2020,06,BG,160
en.wikipedia.org,5..99-edits,2020,06,HU,160
en.wikipedia.org,5..99-edits,2020,06,AT,150
en.wikipedia.org,5..99-edits,2020,06,LK,120
en.wikipedia.org,5..99-edits,2020,06,PE,120
en.wikipedia.org,5..99-edits,2020,06,KE,110
en.wikipedia.org,5..99-edits,2020,06,NP,110
en.wikipedia.org,5..99-edits,2020,06,CO,100
en.wikipedia.org,5..99-edits,2020,06,GH,90
en.wikipedia.org,5..99-edits,2020,06,LB,80
en.wikipedia.org,5..99-edits,2020,06,MA,80
en.wikipedia.org,5..99-edits,2020,06,SK,80
en.wikipedia.org,5..99-edits,2020,06,AL,70
en.wikipedia.org,5..99-edits,2020,06,BA,70
en.wikipedia.org,5..99-edits,2020,06,LT,70
en.wikipedia.org,5..99-edits,2020,06,LU,70
en.wikipedia.org,5..99-edits,2020,06,MK,70
en.wikipedia.org,5..99-edits,2020,06,DO,60
en.wikipedia.org,5..99-edits,2020,06,GE,60
en.wikipedia.org,5..99-edits,2020,06,PR,60
en.wikipedia.org,5..99-edits,2020,06,QA,60
en.wikipedia.org,5..99-edits,2020,06,SI,60
en.wikipedia.org,5..99-edits,2020,06,CY,50
en.wikipedia.org,5..99-edits,2020,06,DZ,50
en.wikipedia.org,5..99-edits,2020,06,EE,50
en.wikipedia.org,5..99-edits,2020,06,KW,50
en.wikipedia.org,5..99-edits,2020,06,UG,50
en.wikipedia.org,5..99-edits,2020,06,EC,40
en.wikipedia.org,5..99-edits,2020,06,MT,40
en.wikipedia.org,5..99-edits,2020,06,OM,40
en.wikipedia.org,5..99-edits,2020,06,AM,30
en.wikipedia.org,5..99-edits,2020,06,CR,30
en.wikipedia.org,5..99-edits,2020,06,IS,30
en.wikipedia.org,5..99-edits,2020,06,JO,30
en.wikipedia.org,5..99-edits,2020,06,KH,30
en.wikipedia.org,5..99-edits,2020,06,LV,30
en.wikipedia.org,5..99-edits,2020,06,MD,30
en.wikipedia.org,5..99-edits,2020,06,PY,30
en.wikipedia.org,5..99-edits,2020,06,TN,30
en.wikipedia.org,5..99-edits,2020,06,TZ,30
en.wikipedia.org,5..99-edits,2020,06,UY,30
en.wikipedia.org,5..99-edits,2020,06,ZW,30
en.wikipedia.org,5..99-edits,2020,06,BB,20
en.wikipedia.org,5..99-edits,2020,06,BO,20
en.wikipedia.org,5..99-edits,2020,06,BW,20
en.wikipedia.org,5..99-edits,2020,06,HN,20
en.wikipedia.org,5..99-edits,2020,06,IM,20
en.wikipedia.org,5..99-edits,2020,06,JE,20
en.wikipedia.org,5..99-edits,2020,06,JM,20
en.wikipedia.org,5..99-edits,2020,06,ME,20
en.wikipedia.org,5..99-edits,2020,06,MU,20
en.wikipedia.org,5..99-edits,2020,06,MV,20
en.wikipedia.org,5..99-edits,2020,06,NA,20
en.wikipedia.org,5..99-edits,2020,06,NI,20
en.wikipedia.org,5..99-edits,2020,06,PA,20
en.wikipedia.org,5..99-edits,2020,06,PS,20
en.wikipedia.org,5..99-edits,2020,06,SV,20
en.wikipedia.org,5..99-edits,2020,06,AD,10
en.wikipedia.org,5..99-edits,2020,06,AO,10
en.wikipedia.org,5..99-edits,2020,06,AW,10
en.wikipedia.org,5..99-edits,2020,06,AX,10
en.wikipedia.org,5..99-edits,2020,06,BJ,10
en.wikipedia.org,5..99-edits,2020,06,BM,10
en.wikipedia.org,5..99-edits,2020,06,BN,10
en.wikipedia.org,5..99-edits,2020,06,BQ,10
en.wikipedia.org,5..99-edits,2020,06,BS,10
en.wikipedia.org,5..99-edits,2020,06,BT,10
en.wikipedia.org,5..99-edits,2020,06,BZ,10
en.wikipedia.org,5..99-edits,2020,06,CD,10
en.wikipedia.org,5..99-edits,2020,06,CI,10
en.wikipedia.org,5..99-edits,2020,06,CM,10
en.wikipedia.org,5..99-edits,2020,06,CW,10
en.wikipedia.org,5..99-edits,2020,06,DM,10
en.wikipedia.org,5..99-edits,2020,06,FJ,10
en.wikipedia.org,5..99-edits,2020,06,FO,10
en.wikipedia.org,5..99-edits,2020,06,GD,10
en.wikipedia.org,5..99-edits,2020,06,GG,10
en.wikipedia.org,5..99-edits,2020,06,GI,10
